ozone x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134
28 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0.00680272108843537 0.387136672850959 0.571428571428571 0.0346320346320346 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.122975708502024 0.508083848284679 0.353315443213296 0.015625 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0 0.0125825385179751 0.190904381814962 0.521888079667063 0.274625 0 0 0.273822562979189 0.559080329582794 0.166345792637115 0.000751314800901578 0 0 0.148222646018011 0.512751993146382 0.328409241053928 0.0106161197816795 0.653206728218058 0.216193780219093 0.0330294622803541 0.422986655600555 0.536154391036011 0.0078294910830796 0 0 0 0 0.0261199793702907 0.252333146934075 0.533682861674597 0.187864012021037 0.287779074074074 0.0225944444444444 0.000381111111111111 0 0 0 130 30 58600 50 860 730 698 4920 -20 822.2 70 39 76180 65 1118 949 907.4 6396 -26 1068.86 91 17580 15 258 219 209.4 1476 -6 246.66 21 29300 503960 427780 409028 2883120 -11720 481809.2 41020 430 365 349 2460 -10 411.1 35 6278 6002.8 42312 -172 7070.92 602 5095.4 35916 -146 6002.06 511 34341.6 -139.6 5738.956 488.6 -984 40452.24 3444 -164.44 -14 575.54
22 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0.000850340136054422 0.29352195423624 0.637987012987013 0.0676406926406926 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0 0 0.291497975708502 0.572767952269337 0.135734072022161 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0 0.180227439471753 0.598972917246439 0.217424643281807 0.003375 0 0 0.364457831325301 0.537885918674699 0.09765625 0 0 0 0.161104657543324 0.523185759282667 0.307970431853165 0.00773915132084432 0.0692827564167422 0.679792365599685 0.000516085348130532 0.166860869971202 0.743440247812464 0.0891827968682036 0 0 0 0 0.165667383674856 0.535692496114776 0.289498873027798 0.00914124718256949 0.545 0.3 0.03 0 0 0 140 40 58300 50 760 710 694.4 13940 130 750.2 300 56 81620 70 1064 994 972.16 19516 182 1050.28 420 23320 20 304 284 277.76 5576 52 300.08 120 29150 443080 413930 404835.2 8127020 75790 437366.6 174900 380 355 347.2 6970 65 375.1 150 5396 5277.44 105944 988 5701.52 2280 4930.24 98974 923 5326.42 2130 96799.36 902.72 5209.3888 2083.2 18122 104577.88 41820 975.26 390 2250.6
18 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0.207792207792208 0.675324675324675 0.116883116883117 0 0 0 0 0 0 0 1 0 0.00540216086434574 0.540970639267853 0.428300725787865 0.0253264740799367 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 0.0261393080323121 0.625331515526226 0.34747223364849 0.00105694279297133 0 0 0.0139353400222965 0.630633319230098 0.343224309497606 0.01220703125 0 0 0.00548557496952459 0.517928128015049 0.435492361224701 0.0410939357907254 0 0 0.108172664678994 0 0.0256641604010025 0.672296620462848 0.298357865771675 0.00368135336447418 0 0 0.0379790904591999 0.694388108672311 0.264351725653529 0.00328107521495954 0 0.300925925925926 0.555555555555556 0.138888888888889 0 0 0 150 50 58000 70 660 660 629.6 31460 270 640.4 500 75 87000 105 990 990 944.4 47190 405 960.6 750 29000 35 330 330 314.8 15730 135 320.2 250 40600 382800 382800 365168 18246800 156600 371432 290000 462 462 440.72 22022 189 448.28 350 4356 4155.36 207636 1782 4226.64 3300 4155.36 207636 1782 4226.64 3300 198072.16 1699.92 4031.9584 3148 84942 201469.84 157300 1729.08 1350 3202
10 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0.0507305194805195 0.589945211038961 0.346140675730519 0.01318359375 0 0 0 0 0 0 0 0.00199232585596222 0.185564515062223 0.78732541967836 0.0251177394034537 0 0 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0 0.0267424798239178 0.286036949426974 0.520845570749108 0.166375 0 0.0382385730211817 0.71659035808787 0.242534350140948 0.00263671875 0 1.02796052631579e-06 0.156488130543719 0.764336828416013 0.0791740130797413 0 0 0 0 0 0.050125313283208 0.722123816366061 0.227119636920608 0.00063123343012246 0 0.0249739854318418 0.412144953977912 0.558356742379865 0.00452431821038081 0 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 180 10 57300 40 840 640 563 50000 230 545 800 18 103140 72 1512 1152 1013.4 90000 414 981 1440 5730 4 84 64 56.3 5000 23 54.5 80 22920 481320 366720 322599 28650000 131790 312285 458400 336 256 225.2 20000 92 218 320 5376 4729.2 420000 1932 4578 6720 3603.2 320000 1472 3488 5120 281500 1294.9 3068.35 4504 115000 272500 4e+05 1253.5 1840 4360
14 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0.0259740259740260 0.516233766233766 0.426542207792208 0.03125 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0.0250100040016006 0.697476156454485 0.274348030283923 0.00316580925999209 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0 0.251614086573734 0.616545842082627 0.131715071343639 0.000125 0 0.0240802675585284 0.676939194906717 0.292730537534754 0.00625 0 0 0.00462116423615815 0.506199404532281 0.44456499515458 0.0446144360769807 0 0 0.345363375022501 0.0645106685163166 0.494200225097027 0.439734988654309 0.00155411773234740 0 0 0 0.000921237961094813 0.442752955271977 0.499436917878039 0.056888888888889 0 0.300925925925926 0.555555555555556 0.138888888888889 0 0 0 190 20 57800 50 740 650 631.4 22700 -70 689 500 38 109820 95 1406 1235 1199.66 43130 -133 1309.1 950 11560 10 148 130 126.28 4540 -14 137.8 100 28900 427720 375700 364949.2 13120600 -40460 398242 289000 370 325 315.7 11350 -35 344.5 250 4810 4672.36 167980 -518 5098.6 3700 4104.1 147550 -455 4478.5 3250 143327.8 -441.98 4350.346 3157 -15890 156403 113500 -482.3 -350 3445
9 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0.0109577922077922 0.431564529220779 0.496442522321429 0.06103515625 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0.000590318772136954 0.141557449426051 0.808794147029441 0.0490580847723705 0 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0.112373113854595 0.516509678402682 0.370766975714003 0.000350232028719026 0 0 0.0278589993502274 0.419563207225297 0.550545372241769 0.00203242118270653 0 0 0 0.00548557496952459 0.517928128015049 0.435492361224701 0.0410939357907254 0 0 0.376221452884259 0.122997588849254 0.549321679148327 0.327676201046932 4.53095548789329e-06 0 0 0 0.00119601742807803 0.453017963066022 0.492688432061205 0.0530975874446949 0 0.16 0.6 0.24 0 0 0 200 30 57400 70 480 540 629.6 21910 -130 687.2 600 60 114800 140 960 1080 1259.2 43820 -260 1374.4 1200 17220 21 144 162 188.88 6573 -39 206.16 180 40180 275520 309960 361390.4 12576340 -74620 394452.8 344400 336 378 440.72 15337 -91 481.04 420 2592 3022.08 105168 -624 3298.56 2880 3399.84 118314 -702 3710.88 3240 137945.36 -818.48 4326.6112 3777.6 -28483 150565.52 131460 -893.36 -780 4123.2
12 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0.00324675324675325 0.342938311688312 0.548346185064935 0.10546875 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0.0092237308146399 0.278536827954322 0.709099723805606 0.00313971742543171 0 0 0 0 0.1125 0.4575 0.366 0.064 0 0 0.213939838591343 0.612433526450274 0.172626634958383 0.001 0 0.0812709030100335 0.768480023774026 0.150151416965941 9.765625e-05 0 0 0.0696871190572938 0.740737176991403 0.188053706329424 0.00152199762187872 0 0 0.0634546553201259 0.00089179548156956 0.182665157245075 0.736806973618143 0.0796360736552124 0 0 0.00117600835891967 0.212477820159337 0.732879001492434 0.0534671699893099 0 0 0.16 0.6 0.24 0 0 0 210 40 57100 80 750 620 586.4 34480 120 586.4 600 84 119910 168 1575 1302 1231.44 72408 252 1231.44 1260 22840 32 300 248 234.56 13792 48 234.56 240 45680 428250 354020 334834.4 19688080 68520 334834.4 342600 600 496 469.12 27584 96 469.12 480 4650 4398 258600 900 4398 4500 3635.68 213776 744 3635.68 3720 202190.72 703.68 3438.6496 3518.4 41376 202190.72 206880 703.68 720 3518.4
7 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0.000405844155844156 0.257355925324675 0.57475776176948 0.16748046875 0 0 0 0 0 0 1 0.0253099173553719 0.364618781396856 0.610071301247772 0 0 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.251614086573734 0.616545842082627 0.131715071343639 0.000125 0.0101526965562053 0.329551776443462 0.648442446662788 0.0118530803375445 0 0 0.0125071957236842 0.379849055211964 0.602368399250044 0.00527534981430770 0 0 0 0 0.000516085348130532 0.166860869971202 0.743440247812464 0.0891827968682036 0 0 0.157701933063315 0.556544815896359 0.284798020358856 0 0 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 220 50 56900 60 740 560 523.4 50000 130 489.2 800 110 125180 132 1628 1232 1151.48 110000 286 1076.24 1760 28450 30 370 280 261.7 25000 65 244.6 400 34140 421060 318640 297814.6 28450000 73970 278354.8 455200 444 336 314.04 30000 78 293.52 480 4144 3873.16 370000 962 3620.08 5920 2931.04 280000 728 2739.52 4480 261700 680.42 2560.4728 4187.2 65000 244600 4e+05 635.96 1040 3913.6
3 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0 0.0227272727272727 0.258522727272727 0.59375 0.125 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0.0686274509803922 0.796757164404223 0.134615384615385 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.34546766244983 0.0354092363968907 0.000975461057765584 0 0 0 0.00519818063677713 0.281996953240279 0.691163645369485 0.0216412207534592 0 0 0.00505037006578945 0.316636397454902 0.663837672588849 0.0144755598904603 0 0 0 0 0.239304337882614 0.552274896220416 0.206359158083296 0 0 0 0.0939916076686056 0.534703896890569 0.371301017131562 0 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 270 30 57600 50 230 570 534.2 50000 -210 509 3000 81 155520 135 621 1539 1442.34 135000 -567 1374.3 8100 17280 15 69 171 160.26 15000 -63 152.7 900 28800 132480 328320 307699.2 28800000 -120960 293184 1728000 115 285 267.1 25000 -105 254.5 1500 1311 1228.66 115000 -483 1170.7 6900 3044.94 285000 -1197 2901.3 17100 267100 -1121.82 2719.078 16026 -105000 254500 1500000 -1068.9 -6300 15270
7 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0 0.00958806818181818 0.161798650568182 0.58447265625 0.244140625 0 0 0.166666666666667 0.583333333333333 0.25 0 0 0.00540216086434574 0.540970639267853 0.428300725787865 0.0253264740799367 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0 0 0 0 8.12215724496426e-05 0.148009881324145 0.772026614938307 0.0798822821650976 0 0 0 0.124771434376270 0.76759119578406 0.107613588626829 2.37812128418557e-05 0 0 0 0.207087531995896 0.558917385476676 0.233243767726526 0 0 0 0.0271134963151381 0.420154479519053 0.548920642929938 0.00381138123587121 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 280 40 58000 60 190 600 570.2 50000 -190 543.2 2000 112 162400 168 532 1680 1596.56 140000 -532 1520.96 5600 23200 24 76 240 228.08 20000 -76 217.28 800 34800 110200 348000 330716 2.9e+07 -110200 315056 1160000 114 360 342.12 30000 -114 325.92 1200 1140 1083.38 95000 -361 1032.08 3800 3421.2 3e+05 -1140 3259.2 12000 285100 -1083.38 3097.3264 11404 -95000 271600 1e+06 -1032.08 -3800 10864
8 0 0 0.0740740740740741 0.481481481481481 0.444444444444444 0 0 0 0.00284090909090909 0.0791903409090909 0.49609375 0.421875 0 0 0 0 0 1 0 0.00160064025610244 0.454484627859241 0.49444896219728 0.0494657696873763 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0.00342935528120713 0.188538332571254 0.711849841260576 0.0961824708869626 0 0 0 0.111482720178372 0.776994264684155 0.111523015137473 0 0 6.57894736842103e-05 0.183261484420112 0.755237956002041 0.0614347701041627 0 0 0 0.303531255473722 0.00211388558594266 0.215698965507308 0.719551220242113 0.0626359286646368 0 0 1.44525378656491e-05 0.134981435742895 0.762096818350716 0.102907293368522 0 0 0 0 0.551724137931034 0.408275862068966 0.04 0 290 50 58100 70 590 610 557.6 23850 100 604.4 1500 145 168490 203 1711 1769 1617.04 69165 290 1752.76 4350 29050 35 295 305 278.8 11925 50 302.2 750 40670 342790 354410 323965.6 13856850 58100 351156.4 871500 413 427 390.32 16695 70 423.08 1050 3599 3289.84 140715 590 3565.96 8850 3401.36 145485 610 3686.84 9150 132987.6 557.6 3370.1344 8364 23850 144149.4 357750 604.4 1500 9066
6 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0.485012755102041 0.089865491651206 0.00324675324675325 0 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.00455465587044534 0.0977652887278926 0.475805055401662 0.421875 0.16 0.54 0.3 0 0 0 0.276762688614540 0.0204938271604938 0.000411522633744856 0 0 0 0 0 0.364457831325301 0.537885918674699 0.09765625 0 0 0 0.174712229545469 0.532338034220375 0.287514282905937 0.00543545332821988 0.554411126758038 0.0806238618423911 0.518344436096502 0.330506034369671 0.045508658008658 0 0 0 0 0 0.0441817930236362 0.327562092108679 0.509951081058519 0.118305033809166 0 0 0.551724137931034 0.408275862068966 0.04 0 33 33 65120 33 242 781 759.88 3608 -440 886.6 1650 9 17760 9 66 213 207.24 984 -120 241.8 450 17760 9 66 213 207.24 984 -120 241.8 450 17760 130240 420320 408953.6 1941760 -236800 477152 888000 66 213 207.24 984 -120 241.8 450 1562 1519.76 7216 -880 1773.2 3300 4904.68 23288 -2840 5722.6 10650 22658.24 -2763.2 5567.848 10362 -13120 26436.8 49200 -3224 -6000 12090
5 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0.558673469387755 0.290352504638219 0.0259740259740260 0 0 0 0 0 0 0 0 1 0 0 0.122975708502024 0.508083848284679 0.353315443213296 0.015625 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 0 0 0 0 0 0 0.000111482720178372 0.416105307517696 0.512591803512125 0.07119140625 0 0 0.00645157042454889 0.529587218013654 0.426197526354592 0.0377636852072049 0 0 0 0.373501030687969 0.486792660611707 0.119420809075981 0 0 0 0 0.0918130253773025 0.75695461492255 0.151189618235918 4.27414642290686e-05 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 55 55 64460 77 209 770 690.58 55000 -319 678.7 3300 25 29300 35 95 350 313.9 25000 -145 308.5 1500 29300 35 95 350 313.9 25000 -145 308.5 1500 41020 111340 410200 367890.8 29300000 -169940 361562 1758000 133 490 439.46 35000 -203 431.9 2100 1330 1192.82 95000 -551 1172.3 5700 4394.6 350000 -2030 4319 21000 313900 -1820.62 3873.526 18834 -145000 308500 1500000 -1789.3 -8700 18510
14 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0.183673469387755 0.608534322820037 0.207792207792208 0 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0.00160064025610244 0.454484627859241 0.49444896219728 0.0494657696873763 0 0.447407407407407 0.426666666666667 0.0888888888888889 0 0 0 0.134787379972565 0.530705685108977 0.334463155914868 4.37790035898783e-05 0 0 0 0.000891861761426979 0.470408725201811 0.478699413036762 0.05 0 0 0.0229402757084594 0.638733554953623 0.32456389338777 0.0137622759501475 0 0.6518860652847 0.194884541532966 0.0439622142951513 0.453569330083036 0.49793750013392 0.00453095548789329 0 0 0 0 0.291237405185101 0.564697981742021 0.143970698722765 9.39143501126988e-05 0.300925925925926 0.555555555555556 0.138888888888889 0 0 0 99 22 63910 22 517 759 670.78 5159 -44 789.58 550 18 52290 18 423 621 548.82 4221 -36 646.02 450 11620 4 94 138 121.96 938 -8 143.56 100 11620 273070 400890 354293.8 2724890 -23240 417041.8 290500 94 138 121.96 938 -8 143.56 100 3243 2866.06 22043 -188 3373.66 2350 4207.62 32361 -276 4952.82 3450 28599.62 -243.92 4377.1444 3049 -1876 33664.82 23450 -287.12 -200 3589
16 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0.106292517006803 0.599335188620903 0.293831168831169 0.000541125541125541 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0.0432172869147659 0.756914911713673 0.199472075214062 0.000395726157499011 0 0.447407407407407 0.426666666666667 0.0888888888888889 0 0 0 0 0 0.293470286133529 0.610215801856959 0.0963139120095125 0 0.000649772579597141 0.189653186602081 0.754821668885246 0.0548753719330764 0 0 0 0.117574909326230 0.766835708679885 0.115533011711593 5.63702822918056e-05 0 0.0337260400701703 0.645963711263707 0 0.0979010025062657 0.753628648066447 0.148470349427287 0 0 0 0.0550299523461805 0.725464087415057 0.218351940704578 0.00115401953418483 0 0.539259259259259 0.155555555555556 0.00888888888888889 0 0 0 110 33 63470 22 803 649 629.2 16951 198 694.54 220 30 57700 20 730 590 572 15410 180 631.4 200 17310 6 219 177 171.6 4623 54 189.42 60 11540 421210 340430 330044 8891570 103860 364317.8 115400 146 118 114.4 3082 36 126.28 40 4307 4175.6 112493 1314 4609.22 1460 3374.8 90919 1062 3725.26 1180 88145.2 1029.6 3611.608 1144 27738 97298.74 30820 1136.52 360 1262.8
5 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0.054421768707483 0.551638837353123 0.389610389610390 0.00432900432900433 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0.0092237308146399 0.278536827954322 0.709099723805606 0.00313971742543171 0 0 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0.0164609053497942 0.583848868841124 0.396123043882803 0.00356718192627824 0 0.137169162015176 0.546978913533621 0.315012305168171 0 0 0 0.26061700648953 0.538103611856927 0.186410295694806 0 0 0 0 0 0 0.0429761904761905 0.711434927857298 0.244498110299260 0.00109077136725161 0 0.426950771203057 0.425384596829923 0.0865298683529175 0 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 121 44 62810 44 737 539 486.64 55000 264 460.9 2200 44 62810 44 737 539 486.64 55000 264 460.9 2200 22840 16 268 196 176.96 20000 96 167.6 800 22840 382570 279790 252610.4 28550000 137040 239249 1142000 268 196 176.96 20000 96 167.6 800 3283 2964.08 335000 1608 2807.3 13400 2167.76 245000 1176 2053.1 9800 221200 1061.76 1853.656 8848 120000 209500 1e+06 1005.6 4800 8380
3 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0.0229591836734694 0.477040816326531 0.48538961038961 0.0146103896103896 0 0 0 0 0 0 0 1 0.445772182242068 0.348574927921654 0.0702413643590114 0 0 0 0 0 0.0333333333333333 0.268888888888889 0.481777777777778 0.216 0.0140466392318244 0.290129553421734 0.652044803756563 0.0437790035898783 0 0 0.467132906217967 0.365386199217415 0.0625284841855802 0 0 0 0.38357692383944 0.457732907066988 0.105086563505439 0 0 0 0 0 0.000111474435196195 0.137044454179444 0.75233859799113 0.110505473394229 0 0 0.432781017003047 0.41916356180861 0.0833253901618244 0 0 0 0 0.04 0.769103448275862 0.188336551724138 0.00256 0 132 55 60500 99 616 429 454.96 55000 165 458.92 1320 60 66000 108 672 468 496.32 60000 180 500.64 1440 27500 45 280 195 206.8 25000 75 208.6 600 49500 308000 214500 227480 27500000 82500 229460 660000 504 351 372.24 45000 135 375.48 1080 2184 2316.16 280000 840 2336.32 6720 1613.04 195000 585 1627.08 4680 206800 620.4 1725.5392 4963.2 75000 208600 6e+05 625.8 1800 5006.4
5 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0 0.207792207792208 0.675324675324675 0.116883116883117 0 0 0 0 0 0 0 0 0 0.00160064025610244 0.454484627859241 0.49444896219728 0.0494657696873763 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.00342935528120713 0.188538332571254 0.711849841260576 0.0961824708869626 0 0 0.0278589993502274 0.419563207225297 0.550545372241769 0.00203242118270653 0 0 0.00136821546052631 0.252889888594308 0.714976055828123 0.0307658401170424 0 0 0 0 0.35702949761766 0.497874490149109 0.128603149723839 0 0 0 0.0368919763792003 0.450706990314365 0.510696656230267 0.00170437707616712 0 0 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 165 11 63910 55 649 594 599.5 55000 -308 589.6 770 15 87150 75 885 810 817.5 75000 -420 804 1050 5810 5 59 54 54.5 5000 -28 53.6 70 29050 342790 313740 316645 29050000 -162680 311416 406700 295 270 272.5 25000 -140 268 350 3186 3215.5 295000 -1652 3162.4 4130 2943 270000 -1512 2894.4 3780 272500 -1526 2921.2 3815 -140000 268000 350000 -1500.8 -1960 3752
4 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0 0.139204545454545 0.676491477272727 0.183815696022727 0.00048828125 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0 0.122975708502024 0.508083848284679 0.353315443213296 0.015625 0 0 0 0 0 0 0.451138545953361 0.0750617283950617 0.00329218106995885 0 0 0 8.12215724496426e-05 0.148009881324145 0.772026614938307 0.0798822821650976 0 0 0 0.0165319728505425 0.607870944088074 0.356262076235295 0.0193350068260889 0 0 0 0.499163432161653 0.362158640702312 0.0555885206747276 0 0 0 0 0.0477029613197719 0.713968068214203 0.236496430187204 0.00183254027882128 0 0 0.00148148148148148 0.636097062579821 0.341941455938697 0.02048 0 176 22 64460 0 275 660 676.72 55000 -418 698.5 1540 32 93760 0 400 960 984.32 80000 -608 1016 2240 11720 0 50 120 123.04 10000 -76 127 280 0 146500 351600 360507.2 29300000 -222680 372110 820400 0 0 0 0 0 0 0 1500 1538 125000 -950 1587.5 3500 3691.2 3e+05 -2280 3810 8400 307600 -2337.76 3906.52 8612.8 -190000 317500 7e+05 -2413 -5320 8890
11 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0 0.0876623376623376 0.645698051948052 0.262733360389610 0.00390625 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.0210863697705803 0.233318831829912 0.547099428029137 0.198495370370370 0 0 0 0 0 0 0.403393791596809 0.0537265660722451 0.00190519737844841 0 0 0 0 0.0812709030100335 0.768480023774026 0.150151416965941 9.765625e-05 0 0 0.00752479419687872 0.541160243976202 0.416696562214465 0.0346183996124544 0 0 0 0.476118906064209 0.392824443689485 0.0670566502463054 0 0 0 6.69098975261534e-05 0.149208991504230 0.759454977690649 0.0912691209075944 0 0 0 0 0.551724137931034 0.408275862068966 0.04 0 187 33 64900 0 264 682 688.6 55000 -396 660.88 1650 51 100300 0 408 1054 1064.2 85000 -612 1021.36 2550 17700 0 72 186 187.8 15000 -108 180.24 450 0 141600 365800 369340 29500000 -212400 354472 885000 0 0 0 0 0 0 0 1488 1502.4 120000 -864 1441.92 3600 3881.2 310000 -2232 3724.96 9300 313000 -2253.6 3761.008 9390 -180000 300400 750000 -2162.88 -5400 9012
6 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0 0.0507305194805195 0.589945211038961 0.346140675730519 0.01318359375 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0 0 0.168690958164642 0.550761180955087 0.275918231250641 0.00462962962962963 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.317923080831174 0.513433927754915 0.162292333485749 0 0 0 0 0.0240802675585284 0.676939194906717 0.292730537534754 0.00625 0 0 0.0476441750568122 0.708812683035089 0.239215841956542 0.00432729995155679 0 6.9584861034693e-05 0.451799405545927 0.223019404846313 0.556155154943664 0.219527168234065 0 0 0 0 8.65174644153645e-05 0.382348432189792 0.534085628023395 0.0834794223223977 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 198 44 64350 55 451 715 654.94 22154 -220 769.78 2200 72 105300 90 738 1170 1071.72 36252 -360 1259.64 3600 23400 20 164 260 238.16 8056 -80 279.92 800 29250 239850 380250 348309 11781900 -117000 409383 1170000 205 325 297.7 10070 -100 349.9 1000 2665 2441.14 82574 -820 2869.18 8200 3870.1 130910 -1300 4548.7 13000 119913.56 -1190.8 4166.6092 11908 -40280 140939.72 402800 -1399.6 -4000 13996
8 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0 0.0259740259740260 0.516233766233766 0.426542207792208 0.03125 0 0 0 0 0 0 1 0 0.0250100040016006 0.697476156454485 0.274348030283923 0.00316580925999209 0 0.16 0.54 0.3 0 0 0 0.075281207133059 0.475534217344917 0.446382719292272 0.00280185622975221 0 0 0 0.0139353400222965 0.630633319230098 0.343224309497606 0.01220703125 0 0 0.0438845997561967 0.701216620125666 0.249762038144297 0.00513674197384067 0 0.643550450206652 0.165347826361517 0.0202842185229224 0.373337227333097 0.591086579372341 0.0152919747716398 0 0 0 1.86877723137184e-05 0.362947023356593 0.543131291959832 0.0939029969112615 0 0.179247407407407 0.00764444444444445 7.11111111111111e-05 0 0 0 209 55 63580 33 550 726 656.92 4796 11 773.74 44 95 109820 57 950 1254 1134.68 8284 19 1336.46 76 28900 15 250 330 298.6 2180 5 351.7 20 17340 289000 381480 345181.6 2520080 5780 406565.2 23120 150 198 179.16 1308 3 211.02 12 3300 2986 21800 50 3517 200 3941.52 28776 66 4642.44 264 26037.92 59.72 4200.7048 238.88 436 30668.24 1744 70.34 4 281.36
12 0 0 0.00925925925925926 0.185185185185185 0.680555555555556 0.125 0 0.000405844155844156 0.257355925324675 0.57475776176948 0.16748046875 0 0 0 0 0 0 0 0 0.0432172869147659 0.756914911713673 0.199472075214062 0.000395726157499011 0 0.447407407407407 0.426666666666667 0.0888888888888889 0 0 0 0 0 0.0633895818048423 0.429737647683862 0.442872770511296 0.064 0 0.0812709030100335 0.768480023774026 0.150151416965941 9.765625e-05 0 0 0.0280213929899018 0.658084165342044 0.303177922532986 0.0107165191350685 0 0.140932197306496 0.68786475453944 0.176576064791943 0.560894133671131 0.262367517539931 0 0 0 0 0.00340048242138159 0.504485294354224 0.455468760330998 0.0366454628933967 0 0.545 0.3 0.03 0 0 0 242 11 63470 22 891 682 666.82 13310 -187 746.02 330 22 126940 44 1782 1364 1333.64 26620 -374 1492.04 660 5770 2 81 62 60.62 1210 -17 67.82 30 11540 467370 357740 349777.4 6981700 -98090 391321.4 173100 162 124 121.24 2420 -34 135.64 60 5022 4910.22 98010 -1377 5493.42 2430 3758.44 75020 -1054 4204.84 1860 73350.2 -1030.54 4111.2484 1818.6 -20570 82062.2 36300 -1152.94 -510 2034.6
